,ID,Location,Area,Bedroom,Bathroom,Frontage,Floors,Price
4014,261368,"Thanh Xuân, Hà Nội",70,4,NULL,1,4,12.5 tỷ
4015,261366,"Thủ Đức, TP Hồ Chí Minh",90,5,NULL,0,4,5000000 tỷ
4016,261365,"Thanh Xuân, Hà Nội",43,4,4,0,5,4.5 tỷ
4017,261363,"Gò Vấp, TP Hồ Chí Minh",100,3,3,1,2,8.9 tỷ
4018,261362,"Gò Vấp, TP Hồ Chí Minh",48,3,3,0,2,5.5 tỷ
4019,261359,"Thanh Xuân, Hà Nội",47,4,4,0,5,4.5 tỷ
4020,261356,"Huế, Thừa Thiên Huế",80,3,3,0,5,4.1 tỷ
4021,261354,"Hóc Môn, TP Hồ Chí Minh",210,2,2,1,NULL,10.5 tỷ
4022,261352,"Thủ Đức, TP Hồ Chí Minh",233,20,NULL,0,3,11.5 tỷ
4023,261350,"Huế, Thừa Thiên Huế",273,NULL,NULL,0,4,1.68 tỷ
4024,261347,"Nhà Bè, TP Hồ Chí Minh",52,4,3,0,3,6.79 tỷ
4025,261345,"Quận 1, TP Hồ Chí Minh",33,3,NULL,0,4,7.9 tỷ
4026,261344,"Biên Hòa, Đồng Nai",68,NULL,NULL,0,NULL,2.5 tỷ
4027,261343,"Bình Tân, TP Hồ Chí Minh",70,NULL,NULL,1,5,8.2 tỷ
4028,261341,"Biên Hòa, Đồng Nai",100,3,NULL,0,3,950 triệu
4029,261340,"Long Biên, Hà Nội",30,1,NULL,1,4,3.2 tỷ
4030,261339,"Quận 7, TP Hồ Chí Minh",62,2,1,0,NULL,8.75 tỷ
4031,261338,"Tân Bình, TP Hồ Chí Minh",71,3,NULL,1,2,6 tỷ
4032,261337,"Biên Hòa, Đồng Nai",90,3,2,1,2,2.95 tỷ
4033,261333,"Hà Đông, Hà Nội",30,3,4,0,5,4.1 tỷ
4034,261332,"Huế, Thừa Thiên Huế",63,3,NULL,0,NULL,1950000 tỷ
4035,261330,"Đống Đa, Hà Nội",50,4,NULL,1,4,12.9 tỷ
4036,261329,"Tân Bình, TP Hồ Chí Minh",198,NULL,NULL,1,2,26.5 tỷ
4037,261327,"Thủy Nguyên, Hải Phòng",75,2,NULL,1,3,10 triệu
4038,261326,"Quận 7, TP Hồ Chí Minh",50,4,3,1,4,7.5 tỷ
4039,261322,"Quận 7, TP Hồ Chí Minh",65,6,7,1,5,12 tỷ
4040,261321,"Quận 7, TP Hồ Chí Minh",90,4,4,1,4,15.2 tỷ
4041,261318,"Đức Hòa, Long An",45,3,3,0,3,680 triệu
4042,261317,"Quận 7, TP Hồ Chí Minh",65,4,5,1,4,12 tỷ
4043,261313,"Quận 7, TP Hồ Chí Minh",75,4,3,0,2,6.4 tỷ
4044,261308,"Quận 7, TP Hồ Chí Minh",195,2,2,1,NULL,46.8 tỷ
4045,261307,"Cẩm Lệ, Đà Nẵng",1700,2,1,1,NULL,7.5 tỷ
4046,261304,"Hai Bà Trưng, Hà Nội",35,NULL,NULL,1,NULL,6000000 tỷ
4047,261303,"Quận 7, TP Hồ Chí Minh",120,6,7,1,3,9.7 tỷ
4048,261296,"Nhà Bè, TP Hồ Chí Minh",56,4,5,0,4,6.9 tỷ
4049,261295,"Bình Thạnh, TP Hồ Chí Minh",80,3,2,1,2,5.8 tỷ
4050,261294,"Hai Bà Trưng, Hà Nội",40,NULL,NULL,0,NULL,4000000 tỷ
4051,261293,"Quận 7, TP Hồ Chí Minh",150,NULL,NULL,1,NULL,10.4 tỷ
4052,261292,"Bình Thạnh, TP Hồ Chí Minh",56,6,NULL,1,14,6.6 tỷ
4053,261291,"Bình Tân, TP Hồ Chí Minh",63,4,4,0,4,5 tỷ
4054,261290,"Thanh Xuân, Hà Nội",Area is not available,4,3,1,4,4600000000 tỷ
4055,261289,"Thanh Khê, Đà Nẵng",87,NULL,NULL,1,2,5950000 tỷ
4056,261288,"Long Biên, Hà Nội",50,5,3,1,2,5700000 tỷ
4057,261285,"Quận 7, TP Hồ Chí Minh",100,4,5,0,3,9.2 tỷ
4058,261284,"Quận 1, TP Hồ Chí Minh",115,NULL,NULL,1,10,79 tỷ
4059,261283,"Bình Thạnh, TP Hồ Chí Minh",98,4,3,1,3,18.5 tỷ
4060,261282,"Tân Bình, TP Hồ Chí Minh",30,3,3,0,4,4.8 tỷ
4061,261278,"Hà Đông, Hà Nội",35,1,1,1,5,5 tỷ
4062,261277,"Quận 12, TP Hồ Chí Minh",40,2,2,0,2,2.95 tỷ
4063,261276,"Thanh Xuân, Hà Nội",57,4,4,1,4,4.5 tỷ
4064,261274,"Quận 7, TP Hồ Chí Minh",43,2,2,1,2,6.2 tỷ
4065,261273,"Thanh Xuân, Hà Nội",38,5,NULL,1,5,5.75 tỷ
4066,261272,"Quận 11, TP Hồ Chí Minh",32,3,2,1,3,5.3 tỷ
4067,261271,"Cầu Giấy, Hà Nội",50,4,NULL,0,5,6.5 tỷ
4068,261270,"Thanh Xuân, Hà Nội",54,NULL,4,1,4,4.7 tỷ
4069,261269,"Quận 9, TP Hồ Chí Minh",85,3,3,0,3,8.8 tỷ
4070,261264,"Quận 10, TP Hồ Chí Minh",52,3,2,0,2,5 tỷ
4071,261263,"Quận 12, TP Hồ Chí Minh",200,5,5,0,5,4.9 tỷ
4072,261262,"Quận 10, Bà Rịa Vũng Tàu",36,3,3,0,4,5850 tỷ
4073,261261,"Quận 7, TP Hồ Chí Minh",60,4,2,1,2,7 tỷ
4074,261259,"Quận 5, TP Hồ Chí Minh",36,2,2,1,22,3.7 tỷ
4075,261258,"Quận 7, TP Hồ Chí Minh",85,4,5,1,3,13.5 tỷ
4076,261257,"Quận 7, TP Hồ Chí Minh",87,4,5,1,2,17 tỷ
4077,261256,"Quận 7, TP Hồ Chí Minh",50,2,1,1,2,3.2 tỷ
4078,261255,"Quận 7, TP Hồ Chí Minh",65,5,4,0,NULL,3.2 tỷ
4079,261254,"Thủ Đức, TP Hồ Chí Minh",44,NULL,NULL,1,5,4.3 tỷ
4080,261253,"Quận 7, TP Hồ Chí Minh",65,2,2,1,4,6.8 tỷ
4081,261252,"Thủ Đức, TP Hồ Chí Minh",50,3,NULL,0,5,Thỏa thuận
4082,261250,"Đống Đa, Hà Nội",50,4,NULL,1,4,12.9 tỷ
4083,261249,"Phú Nhuận, TP Hồ Chí Minh",79,3,3,0,2,10.9 tỷ
4084,261248,"Bình Thạnh, TP Hồ Chí Minh",40,5,6,0,7,9.5 tỷ
4085,261247,"Quận 7, TP Hồ Chí Minh",68,2,2,0,NULL,5.5 tỷ
4086,261246,"Nhà Bè, TP Hồ Chí Minh",100,4,3,1,4,13 tỷ
4087,261245,"Bình Tân, TP Hồ Chí Minh",75,NULL,NULL,0,2,3.8 tỷ
4088,261244,"Quận 4, TP Hồ Chí Minh",74,3,2,1,NULL,7.8 tỷ
4089,261243,"Thanh Xuân, Hà Nội",35,3,4,1,5,6.5 tỷ
4090,261241,"Quận 6, TP Hồ Chí Minh",70,3,3,1,4,5.5 tỷ
4091,261239,"Đống Đa, Hà Nội",45,4,NULL,0,5,5.5 tỷ
4092,261237,"Tân Bình, TP Hồ Chí Minh",250,NULL,NULL,1,9,67 tỷ
4093,261223,"Huế, Thừa Thiên Huế",273,NULL,NULL,0,4,1.68 tỷ
4094,261221,"Cầu Giấy, Hà Nội",35,5,5,1,5,5 tỷ
4095,261220,"Đống Đa, Hà Nội",60,4,3,1,4,110 triệu
4096,261218,"Quận 12, TP Hồ Chí Minh",270,4,4,1,3,26 tỷ
4097,261214,"Thủ Đức, TP Hồ Chí Minh",56,3,3,0,3,6.5 tỷ
4098,261212,"Biên Hòa, Đồng Nai",Area is not available,NULL,NULL,0,NULL,Thỏa thuận
4099,261211,"Quận 4, TP Hồ Chí Minh",40.6,4,4,0,5,8.2 tỷ
4100,261209,"Quận 7, TP Hồ Chí Minh",90,4,5,1,3,12.3 tỷ
4101,261208,"Quận 7, TP Hồ Chí Minh",90,4,5,1,3,12.3 tỷ
4102,261205,"Quận 10, TP Hồ Chí Minh",30,4,3,0,4,4.75 tỷ
4103,261203,"Thủ Đức, TP Hồ Chí Minh",85,NULL,11,1,2,Thỏa thuận
4104,261197,"Tân Bình, TP Hồ Chí Minh",60,2,2,1,2,7.3 tỷ
4105,261196,"Gò Vấp, TP Hồ Chí Minh",49,3,2,1,2,3.9 tỷ
4106,261195,"Quận 9, TP Hồ Chí Minh",200,4,4,0,5,22.5 tỷ
4107,261193,"Quận 10, TP Hồ Chí Minh",45,4,5,1,4,8 tỷ
4108,261192,"Đống Đa, Hà Nội",40,3,NULL,0,4,5.3 tỷ
4109,261191,"Gò Vấp, TP Hồ Chí Minh",54,4,2,1,2,3.3 tỷ
4110,261190,"Phú Nhuận, TP Hồ Chí Minh",47,5,NULL,1,4,9.3 tỷ
4111,261189,"Tân Phú, TP Hồ Chí Minh",42,2,2,0,3,4.95 tỷ
4112,261188,"Phú Nhuận, TP Hồ Chí Minh",30,5,5,0,5,6.2 tỷ
4113,261187,"Bình Thạnh, TP Hồ Chí Minh",65,3,3,0,3,13.5 tỷ
4114,261186,"Quận 12, TP Hồ Chí Minh",116,4,4,0,3,8.5 tỷ
4115,261185,"Hai Bà Trưng, Hà Nội",40,NULL,NULL,0,NULL,5.2 tỷ
4116,261184,"Hai Bà Trưng, Hà Nội",35,NULL,NULL,0,NULL,6 tỷ
4117,261183,"Quận 1, TP Hồ Chí Minh",62,NULL,NULL,0,NULL,25 tỷ
4118,261182,"Quận 1, TP Hồ Chí Minh",85,NULL,NULL,0,2,26 tỷ
4119,261181,"Đống Đa, Hà Nội",40,3,NULL,0,4,5.3 tỷ
4120,261180,"Bình Thạnh, TP Hồ Chí Minh",155,NULL,NULL,0,NULL,13.45 tỷ
4121,261179,"Bình Thạnh, TP Hồ Chí Minh",135,NULL,NULL,1,6,9.92 tỷ
4122,261178,"Nam Từ Liêm, Hà Nội",120,7,7,1,7,45 tỷ
4123,261174,"Tân Bình, TP Hồ Chí Minh",18,2,2,0,3,1.95 tỷ
4124,261173,"Huế, Thừa Thiên Huế",82,5,4,0,3,2.95 tỷ
4125,261172,"Huế, Thừa Thiên Huế",82,5,4,0,3,2.95 tỷ
4126,261170,"Thủy Nguyên, Hải Phòng",75,3,4,0,3,3.5 tỷ
4127,261165,"Hương Thủy, Thừa Thiên Huế",80,3,3,0,NULL,4.19 tỷ
4128,261163,"Phan Rang - Tháp Chàm, Ninh Thuận",68.4,NULL,NULL,1,NULL,1.8 tỷ
4129,261154,"Hà Đông, Hà Nội",65,NULL,NULL,1,5,22 tỷ
4130,261153,"Hà Đông, Hà Nội",65,NULL,NULL,1,5,22 tỷ
4131,261151,"Bình Thạnh, TP Hồ Chí Minh",63,4,5,0,4,8 tỷ
4132,261149,"Quận 7, TP Hồ Chí Minh",60,4,3,0,4,7.5 tỷ
4133,261148,"Tân Bình, TP Hồ Chí Minh",68,4,5,1,5,8.7 tỷ
4134,261144,"Quận 7, TP Hồ Chí Minh",60,6,7,1,5,12 tỷ
4135,261142,"Quận 7, TP Hồ Chí Minh",60,6,7,1,5,12 tỷ
4136,261139,"Bình Thạnh, TP Hồ Chí Minh",45,4,1,1,3,5.8 tỷ
4137,261138,"Bình Thạnh, TP Hồ Chí Minh",136,NULL,NULL,0,2,10.65 tỷ
4138,261137,"Quận 7, TP Hồ Chí Minh",80,4,5,1,3,7.5 tỷ
4139,261134,"Đống Đa, Hà Nội",125,3,NULL,0,NULL,17 tỷ
4140,261133,"Biên Hòa, Đồng Nai",127,3,2,0,3,3.6 tỷ
4141,261130,"Biên Hòa, Đồng Nai",131,3,2,0,3,4.8 tỷ
4142,261128,"Thuận An, Bình Dương",220,1,1,0,NULL,9.4 tỷ
4143,261125,"Nam Định, Nam Định",60,3,2,1,4,3.7 tỷ
4144,261123,"Hai Bà Trưng, Hà Nội",70,6,7,1,5,7.5 tỷ
4145,261122,"Nhà Bè, TP Hồ Chí Minh",50,4,2,0,3,2 tỷ
4146,261121,"Quận 12, TP Hồ Chí Minh",60,4,3,0,3,4.9 tỷ
4147,261119,"Gò Vấp, TP Hồ Chí Minh",85,5,6,1,10,8 tỷ
4148,261118,"Gò Vấp, TP Hồ Chí Minh",85,5,6,1,10,8 tỷ
4149,261117,"Gò Vấp, TP Hồ Chí Minh",85,4,4,1,10,8.2 tỷ
4150,261111,"Thanh Xuân, Hà Nội",45,3,3,1,4,6.2 tỷ
4151,261110,"Quận 2, TP Hồ Chí Minh",85,4,4,1,4,11400 tỷ
4152,261109,"Thanh Xuân, Hà Nội",45,4,NULL,0,4,6.15 tỷ
4153,261108,"Quận 7, TP Hồ Chí Minh",173,10,10,1,17,19.5 tỷ
4154,261107,"Quận 1, TP Hồ Chí Minh",30,4,4,1,4,7.9 tỷ
4155,261103,"Thanh Xuân, Hà Nội",45,4,NULL,0,4,6.15 tỷ
4156,261102,"Hoàng Mai, Hà Nội",55,4,NULL,1,NULL,Thỏa thuận
4157,261101,"Hoàng Mai, Hà Nội",55,4,NULL,1,NULL,Thỏa thuận
4158,261100,"Sơn Tịnh, Quảng Ngãi",149.7,5,5,1,3,26.5 triệu
4159,261099,"Huế, Thừa Thiên Huế",45,3,1,0,2,2.35 tỷ
4160,261096,"Gò Vấp, TP Hồ Chí Minh",50,3,3,1,2,7.5 tỷ
4161,261095,"Bình Thạnh, TP Hồ Chí Minh",140,NULL,NULL,0,NULL,13.55 tỷ
4162,261092,"Quận 7, TP Hồ Chí Minh",80,4,5,0,3,10.4 tỷ
4163,261091,"Hai Bà Trưng, Hà Nội",50,NULL,NULL,0,NULL,4.5 tỷ
4164,261090,"Hai Bà Trưng, Hà Nội",45,NULL,NULL,0,NULL,5 tỷ
4165,261086,"Nhà Bè, TP Hồ Chí Minh",54,4,5,0,4,6.8 tỷ
4166,261083,"Quận 10, TP Hồ Chí Minh",53,3,2,0,2,5 tỷ
4167,261082,"Bình Tân, TP Hồ Chí Minh",100,5,4,0,2,5.6 tỷ
4168,261081,"Cầu Giấy, Hà Nội",55,5,NULL,0,5,6.5 tỷ
4169,261079,"Huế, Thừa Thiên Huế",80,3,3,0,3,4.1 tỷ
4170,261077,"Hà Đông, Hà Nội",34,4,4,0,5,3.3 tỷ
4171,261075,"Nam Từ Liêm, Hà Nội",31,3,2,0,3,2.8 tỷ
4172,261074,"Hà Đông, Hà Nội",35,1,NULL,1,3,9.8 tỷ
4173,261072,"Bình Tân, TP Hồ Chí Minh",133,8,6,1,13,20 tỷ
4174,261067,"Thủ Đức, TP Hồ Chí Minh",157,NULL,NULL,0,5,19 tỷ
4175,261066,"Hóc Môn, TP Hồ Chí Minh",40,2,2,1,2,525 triệu
4176,261065,"Hai Bà Trưng, Hà Nội",40,3,3,0,4,3.5 tỷ
4177,261058,"Liên Chiểu, Đà Nẵng",215,2,2,1,NULL,6.2 tỷ
4178,261055,"Quận 7, TP Hồ Chí Minh",100,5,6,0,5,23 tỷ
4179,261054,"Thanh Xuân, Hà Nội",53,4,4,1,NULL,4.5 tỷ
4180,261052,"Thanh Xuân, Hà Nội",48,4,4,1,4,4.3 tỷ
4181,261047,"Phú Nhuận, TP Hồ Chí Minh",28,3,4,0,5,4.9 tỷ
4182,261044,"Bình Tân, TP Hồ Chí Minh",84,NULL,NULL,1,3,7.5 tỷ
4183,261043,"Bình Tân, TP Hồ Chí Minh",84,NULL,NULL,1,3,7.5 tỷ
4184,261041,"Bình Tân, TP Hồ Chí Minh",64,NULL,NULL,0,NULL,4.85 tỷ
4185,261039,"Bình Tân, TP Hồ Chí Minh",64,4,NULL,1,6,6.15 tỷ
4186,261037,"Biên Hòa, Đồng Nai",100,2,1,1,NULL,3.99 tỷ
4187,261035,"Bình Tân, TP Hồ Chí Minh",66,NULL,NULL,0,3,4 tỷ
4188,261034,"Bình Tân, TP Hồ Chí Minh",64,NULL,NULL,1,3,4.6 tỷ
4189,261028,"Quận 12, TP Hồ Chí Minh",34,2,2,0,NULL,2.55 tỷ
4190,261027,"Huế, Thừa Thiên Huế",273,NULL,NULL,0,4,1.68 tỷ
4191,261026,"Quận 4, TP Hồ Chí Minh",80,2,2,0,NULL,38 tỷ
4192,261021,"Quận 4, TP Hồ Chí Minh",41,4,4,1,3,8.2 tỷ
4193,261019,"Đống Đa, Hà Nội",Area is not available,NULL,NULL,0,4,Thỏa thuận
4194,261015,"Thủ Đức, TP Hồ Chí Minh",87,NULL,NULL,1,NULL,6 tỷ
4195,261013,"Quận 6, TP Hồ Chí Minh",40,4,NULL,0,5,7.8 tỷ
4196,261011,"Thủ Đức, TP Hồ Chí Minh",75,3,4,0,3,6 tỷ
4197,261010,"Quận 10, TP Hồ Chí Minh",74,2,2,0,4,13.5 tỷ
4198,261009,"Tân Phú, TP Hồ Chí Minh",72,3,3,0,2,6.2 tỷ
4199,261008,"Đống Đa, Hà Nội",45,4,4,1,4,5.95 tỷ
4200,261007,"Tân Bình, TP Hồ Chí Minh",198,NULL,NULL,1,NULL,Thỏa thuận
4201,261006,"Bình Tân, TP Hồ Chí Minh",84,1,1,0,NULL,4 tỷ
4202,261005,"Quận 4, TP Hồ Chí Minh",80,4,4,0,5,8.2 tỷ
4203,261003,"Hà Đông, Hà Nội",50,4,4,1,5,9.5 tỷ
4204,261002,"Đống Đa, Hà Nội",15,2,3,0,3,2.25 tỷ
4205,261001,"Cầu Giấy, Hà Nội",55,6,NULL,0,5,6.3 tỷ
4206,261000,"Cầu Giấy, Hà Nội",55,6,NULL,0,5,6.3 tỷ
4207,260999,"Thủ Đức, TP Hồ Chí Minh",109,4,NULL,1,NULL,7 tỷ
4208,260998,"Quận 10, TP Hồ Chí Minh",70,4,4,0,4,12.5 tỷ
4209,260996,"Quận 10, TP Hồ Chí Minh",46,3,3,0,3,10.2 tỷ
4210,260994,"Quận 7, TP Hồ Chí Minh",55,3,4,0,3,291.5 tỷ
4211,260993,"Hoàn Kiếm, Hà Nội",30,3,4,0,NULL,12 tỷ
4212,260992,"Hoàn Kiếm, Hà Nội",35,3,3,1,1,15 tỷ
4213,260991,"Hoàn Kiếm, Hà Nội",50,3,3,0,NULL,11.3 tỷ
4214,260990,"Hai Bà Trưng, Hà Nội",30,3,3,1,4,2.9 tỷ
4215,260985,"Quận 12, TP Hồ Chí Minh",40,2,2,1,2,2.58 tỷ
4216,260982,"Bình Thạnh, TP Hồ Chí Minh",235,NULL,NULL,1,3,14.5 tỷ
4217,260981,"Quận 7, TP Hồ Chí Minh",800,100,100,0,6,150 tỷ
4218,260979,"Bình Tân, TP Hồ Chí Minh",48,4,NULL,0,2,4.5 tỷ
4219,260977,"Quận 7, TP Hồ Chí Minh",56,3,4,0,3,8.7 tỷ
4220,260976,"Đống Đa, Hà Nội",35,NULL,NULL,0,4,Thỏa thuận
4221,260975,"Quận 9, TP Hồ Chí Minh",100,3,4,0,5,6 tỷ
4222,260974,"Quận 7, TP Hồ Chí Minh",36,1,1,0,NULL,1.3 tỷ
4223,260972,"Hai Bà Trưng, Hà Nội",50,4,4,0,5,9.8 tỷ
4224,260970,"Bình Tân, TP Hồ Chí Minh",130,2,2,0,2,6.8 tỷ
4225,260969,"Vĩnh Cửu, Đồng Nai",1100,4,4,1,NULL,13.5 tỷ
4226,260967,"Thủ Đức, TP Hồ Chí Minh",179,1,1,1,NULL,8.6 tỷ
4227,260966,"Bình Chánh, TP Hồ Chí Minh",210,14,14,1,NULL,3.7 tỷ
4228,260962,"Thủ Đức, TP Hồ Chí Minh",75,4,3,0,7,7.5 tỷ
4229,260952,"Huế, Thừa Thiên Huế",273,NULL,NULL,0,4,6 tỷ
4230,260950,"Bình Thạnh, TP Hồ Chí Minh",55,5,5,0,NULL,7.85 tỷ
4231,260949,"Bình Thạnh, TP Hồ Chí Minh",35,3,3,1,NULL,11.6 tỷ
4232,260947,"Huế, Thừa Thiên Huế",79,3,3,1,5,9500000 tỷ
4233,260946,"Phú Nhuận, TP Hồ Chí Minh",55,5,6,0,5,13.9 tỷ
4234,260945,"Gò Vấp, TP Hồ Chí Minh",Area is not available,NULL,3,1,2,Thỏa thuận
4235,260944,"Nha Trang, Khánh Hòa",62,2,2,0,2,2350 tỷ
4236,260942,"Quận 1, TP Hồ Chí Minh",90,NULL,2,1,4,7 tỷ
4237,260940,"Quận 12, TP Hồ Chí Minh",160,3,4,1,4,14.7 tỷ
4238,260939,"Quận 12, TP Hồ Chí Minh",80,2,2,1,NULL,3.7 tỷ
4239,260937,"Bình Tân, TP Hồ Chí Minh",48,2,2,0,2,4 tỷ
4240,260935,"Tân Phú, TP Hồ Chí Minh",40,3,3,0,3,5 tỷ
4241,260934,"Bình Tân, TP Hồ Chí Minh",52,4,5,0,5,4 tỷ
4242,260933,"Bình Tân, TP Hồ Chí Minh",100,4,NULL,1,4,12.5 tỷ
4243,260932,"Bình Tân, TP Hồ Chí Minh",40,4,NULL,0,4,5 tỷ
4244,260931,"Tân Phú, TP Hồ Chí Minh",33,2,NULL,0,2,3.3 tỷ
4245,260930,"Tân Phú, TP Hồ Chí Minh",85,3,NULL,0,2,4.8 tỷ
4246,260929,"Tân Phú, TP Hồ Chí Minh",62,2,2,0,2,7 tỷ
4247,260928,"Tân Phú, TP Hồ Chí Minh",68,NULL,NULL,0,2,4 tỷ
4248,260927,"Tân Phú, TP Hồ Chí Minh",45,3,NULL,0,2,4.8 tỷ
4249,260926,"Tân Phú, TP Hồ Chí Minh",112,NULL,NULL,0,2,4 tỷ
4250,260925,"Tân Phú, TP Hồ Chí Minh",50,4,5,1,4,9 tỷ
4251,260924,"Gò Vấp, TP Hồ Chí Minh",48,2,2,1,2,4.9 tỷ
4252,260923,"Phú Nhuận, TP Hồ Chí Minh",24,3,4,0,3,4.99 tỷ
4253,260922,"Bình Thạnh, TP Hồ Chí Minh",175,NULL,NULL,1,4,15.8 tỷ
4254,260921,"Bình Tân, TP Hồ Chí Minh",33,NULL,NULL,0,3,2.88 tỷ
4255,260916,"Bình Thạnh, TP Hồ Chí Minh",100,6,NULL,1,3,9.9 tỷ
4256,260915,"Bình Tân, TP Hồ Chí Minh",73,NULL,NULL,0,3,5.18 tỷ
4257,260914,"Bình Tân, TP Hồ Chí Minh",58,4,NULL,1,6,7.2 tỷ
4258,260911,"Quận 5, TP Hồ Chí Minh",65,NULL,NULL,1,NULL,18.9 tỷ
4259,260910,"Tân Bình, TP Hồ Chí Minh",31,2,2,1,2,4.3 tỷ
4260,260909,"Liên Chiểu, Đà Nẵng",100,5,NULL,0,NULL,2.3 tỷ
4261,260907,"Bình Tân, TP Hồ Chí Minh",56,4,NULL,0,3,6 tỷ
4262,260906,"Bình Tân, TP Hồ Chí Minh",62,NULL,NULL,1,4,4.6 tỷ
4263,260904,"Tân Phú, TP Hồ Chí Minh",Area is not available,4,NULL,0,3,6.5 tỷ
4264,260903,"Bình Tân, TP Hồ Chí Minh",100,3,2,1,NULL,Thỏa thuận
4265,260902,"Hoàn Kiếm, Hà Nội",1470,NULL,NULL,1,11,350 tỷ
4266,260901,"Cẩm Lệ, Đà Nẵng",60,3,NULL,1,3,4.35 tỷ
4267,260899,"Tân Phú, TP Hồ Chí Minh",50,4,5,1,5,5.5 tỷ
4268,260897,"Tân Phú, TP Hồ Chí Minh",102,NULL,NULL,1,NULL,19 tỷ
4269,260896,"Tân Bình, TP Hồ Chí Minh",34,2,3,0,3,3.3 tỷ
4270,260895,"Cầu Giấy, Hà Nội",55,5,4,0,5,6.65 tỷ
4271,260893,"Long Biên, Hà Nội",65,4,NULL,0,5,10.8 tỷ
4272,260892,"Long Biên, Hà Nội",120,NULL,NULL,0,5,17.6 tỷ
4273,260891,"Quận 12, TP Hồ Chí Minh",40,2,2,0,NULL,2.85 tỷ
4274,260890,"Bình Tân, TP Hồ Chí Minh",135,NULL,NULL,1,NULL,8 tỷ
4275,260889,"Gò Vấp, TP Hồ Chí Minh",56,4,5,1,5,8.1 tỷ
4276,260887,"Quận 12, TP Hồ Chí Minh",198,5,5,0,4,5 tỷ
4277,260886,"Bình Thạnh, TP Hồ Chí Minh",180,2,NULL,0,2,12.85 tỷ
4278,260883,"Nha Trang, Khánh Hòa",400,4,4,0,4,4.2 tỷ
4279,260881,"Quận 12, TP Hồ Chí Minh",50,5,4,1,4,6.5 tỷ
4280,260880,"Gò Vấp, TP Hồ Chí Minh",75,2,4,1,NULL,8000000 tỷ
4281,260878,"Cần Giuộc, Long An",80,NULL,NULL,0,3,4.5 tỷ
4282,260875,"Long Biên, Hà Nội",101,2,1,1,3,Thỏa thuận
4283,260874,"Biên Hòa, Đồng Nai",85,2,NULL,0,NULL,2.6 tỷ
4284,260870,"Quận 1, TP Hồ Chí Minh",950,NULL,5,0,2,477 tỷ
4285,260869,"Huế, Thừa Thiên Huế",273,NULL,NULL,1,4,1.68 tỷ
4286,260867,"Hai Bà Trưng, Hà Nội",48,2,NULL,1,3,11.85 tỷ
4287,260866,"Gò Vấp, TP Hồ Chí Minh",32,2,2,0,NULL,3 tỷ
4288,260861,"Nha Trang, Khánh Hòa",200,NULL,NULL,1,NULL,5.6 tỷ
4289,260858,"Hà Đông, Hà Nội",50,4,4,0,5,7.6 tỷ
4290,260854,"Biên Hòa, Đồng Nai",70,2,NULL,0,NULL,2 tỷ
4291,260853,"Tân Phú, TP Hồ Chí Minh",41,4,2,1,3,4.65 tỷ
4292,260852,"Hải Châu, Đà Nẵng",170,3,NULL,1,2,10 triệu
4293,260851,"Bình Tân, TP Hồ Chí Minh",62,4,6,1,4,4.7 tỷ
4294,260849,"Hai Bà Trưng, Hà Nội",40,NULL,NULL,0,NULL,5200000 tỷ
4295,260847,"Hai Bà Trưng, Hà Nội",45,NULL,NULL,0,NULL,5000000 tỷ
4296,260845,"Quận 12, TP Hồ Chí Minh",37,2,2,0,2,2.35 tỷ
4297,260844,"Quận 11, TP Hồ Chí Minh",65,NULL,NULL,1,NULL,14.6 tỷ
4298,260843,"Tây Hồ, Hà Nội",72,6,NULL,1,NULL,4.3 tỷ
4299,260842,"Ba Đình, Hà Nội",30,5,NULL,0,5,5 tỷ
4300,260841,"Tây Hồ, Hà Nội",72,6,NULL,1,NULL,4.2 tỷ
4301,260840,"Gò Vấp, TP Hồ Chí Minh",33,2,2,0,2,4.6 tỷ
4302,260839,"Tây Hồ, Hà Nội",97,NULL,NULL,1,NULL,9.9 tỷ
4303,260838,"Hải Châu, Đà Nẵng",75,3,NULL,1,2,4.4 triệu
4304,260837,"Thanh Xuân, Hà Nội",55,7,6,1,7,13500000000 tỷ
4305,260836,"Hải Châu, Đà Nẵng",79,3,NULL,1,2,8.1 triệu
4306,260829,"Hương Thủy, Thừa Thiên Huế",407.7,2,1,0,1,6.93 tỷ
4307,260827,"Hà Đông, Hà Nội",30,6,4,0,5,3 tỷ
4308,260826,"Sơn Trà, Đà Nẵng",124,3,3,1,2,9.3 tỷ
4309,260823,"Cầu Giấy, Hà Nội",60,NULL,NULL,1,5,14 tỷ
4310,260822,"Quận 12, TP Hồ Chí Minh",68,2,3,0,NULL,Thỏa thuận
4311,260821,"Thanh Trì, Hà Nội",Area is not available,3,3,0,NULL,3.05 tỷ
4312,260814,"Bình Tân, TP Hồ Chí Minh",53,4,5,0,3,4.1 tỷ
4313,260813,"Hải Châu, Đà Nẵng",81,3,NULL,1,2,8.1 triệu
4314,260811,"Sơn Trà, Đà Nẵng",93,11,11,1,4,11 tỷ
4315,260810,"Hải Châu, Đà Nẵng",62,3,NULL,1,2,5.15 triệu
4316,260809,"Hải Châu, Đà Nẵng",63,3,NULL,1,2,6.9 triệu
4317,260808,"Hải Châu, Đà Nẵng",80,3,NULL,1,2,3.3 triệu
4318,260806,"Biên Hòa, Đồng Nai",100,2,2,0,2,950 triệu
4319,260805,"Hải Châu, Đà Nẵng",105,3,NULL,1,2,8.4 triệu
